FHIR_RESOURCE, FHIR_ELEMENT_NAME, FHIR_PATH, CAMPFHIR_COLUMN
Contract, Text, Contract.Term.Asset.Context.Text, Cnct_Trm_Asset_Cntxt_Txt
Contract, LinkId, Contract.Term.Asset.LinkId, Cnct_Trm_Asset_LinkId
Contract, End, Contract.Term.Asset.Period.End, Cnct_Trm_Asset_Prd_End
Contract, Start, Contract.Term.Asset.Period.Start, Cnct_Trm_Asset_Prd_Strt
Contract, Code, Contract.Term.Asset.PeriodType.Coding.Code, Cnct_Trm_Asset_PrdTyp_Cdg_Cd
Contract, Display, Contract.Term.Asset.PeriodType.Coding.Display, Cnct_Trm_Asset_PrdTyp_Cdg_Dsply
Contract, System, Contract.Term.Asset.PeriodType.Coding.System, Cnct_Trm_Asset_PrdTyp_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.PeriodType.Coding.UserSelected, Cnct_Trm_Asset_PrdTyp_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.PeriodType.Coding.Version, Cnct_Trm_Asset_PrdTyp_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.PeriodType.Text, Cnct_Trm_Asset_PrdTyp_Txt
Contract, Code, Contract.Term.Asset.Relationship.Code, Cnct_Trm_Asset_Rltnship_Cd
Contract, Display, Contract.Term.Asset.Relationship.Display, Cnct_Trm_Asset_Rltnship_Dsply
Contract, System, Contract.Term.Asset.Relationship.System, Cnct_Trm_Asset_Rltnship_Sys
Contract, UserSelected, Contract.Term.Asset.Relationship.UserSelected, Cnct_Trm_Asset_Rltnship_UsrSltd
Contract, Version, Contract.Term.Asset.Relationship.Version, Cnct_Trm_Asset_Rltnship_Vrsn
Contract, Code, Contract.Term.Asset.Scope.Coding.Code, Cnct_Trm_Asset_Scope_Cdg_Cd
Contract, Display, Contract.Term.Asset.Scope.Coding.Display, Cnct_Trm_Asset_Scope_Cdg_Dsply
Contract, System, Contract.Term.Asset.Scope.Coding.System, Cnct_Trm_Asset_Scope_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.Scope.Coding.UserSelected, Cnct_Trm_Asset_Scope_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.Scope.Coding.Version, Cnct_Trm_Asset_Scope_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.Scope.Text, Cnct_Trm_Asset_Scope_Txt
Contract, SecurityLabelNumber, Contract.Term.Asset.SecurityLabelNumber, Cnct_Trm_Asset_SecurityLblNmbr
Contract, Code, Contract.Term.Asset.Subtype.Coding.Code, Cnct_Trm_Asset_Subtype_Cdg_Cd
Contract, Display, Contract.Term.Asset.Subtype.Coding.Display, Cnct_Trm_Asset_Subtype_Cdg_Dsply
Contract, System, Contract.Term.Asset.Subtype.Coding.System, Cnct_Trm_Asset_Subtype_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.Subtype.Coding.UserSelected, Cnct_Trm_Asset_Subtype_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.Subtype.Coding.Version, Cnct_Trm_Asset_Subtype_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.Subtype.Text, Cnct_Trm_Asset_Subtype_Txt
Contract, Text, Contract.Term.Asset.Text, Cnct_Trm_Asset_Txt
Contract, Code, Contract.Term.Asset.Type.Coding.Code, Cnct_Trm_Asset_Typ_Cdg_Cd
Contract, Display, Contract.Term.Asset.Type.Coding.Display, Cnct_Trm_Asset_Typ_Cdg_Dsply
Contract, System, Contract.Term.Asset.Type.Coding.System, Cnct_Trm_Asset_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.Type.Coding.UserSelected, Cnct_Trm_Asset_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.Type.Coding.Version, Cnct_Trm_Asset_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.Type.Text, Cnct_Trm_Asset_Typ_Txt
Contract, TypeReference, Contract.Term.Asset.TypeReference, Cnct_Trm_Asset_TypRfrnc
Contract, End, Contract.Term.Asset.UsePeriod.End, Cnct_Trm_Asset_UsePrd_End
Contract, Start, Contract.Term.Asset.UsePeriod.Start, Cnct_Trm_Asset_UsePrd_Strt
Contract, EffectiveTime, Contract.Term.Asset.ValuedItem.EffectiveTime, Cnct_Trm_Asset_VldItm_EfctiveTime
Contract, Code, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Coding.Code, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Cdg_Cd
Contract, Display, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Coding.Display, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Cdg_Dsply
Contract, System, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Coding.System, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Coding.UserSelected, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Coding.Version, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.ValuedItem.EntityCodeableConcept.Text, Cnct_Trm_Asset_VldItm_EntityCdbleCncpt_Txt
Contract, EntityReference, Contract.Term.Asset.ValuedItem.EntityReference, Cnct_Trm_Asset_VldItm_EntityRfrnc
Contract, Factor, Contract.Term.Asset.ValuedItem.Factor, Cnct_Trm_Asset_VldItm_Factor
Contract, Assigner, Contract.Term.Asset.ValuedItem.Identifier.Assigner, Cnct_Trm_Asset_VldItm_Id_Assigner
Contract, End, Contract.Term.Asset.ValuedItem.Identifier.Period.End, Cnct_Trm_Asset_VldItm_Id_Prd_End
Contract, Start, Contract.Term.Asset.ValuedItem.Identifier.Period.Start, Cnct_Trm_Asset_VldItm_Id_Prd_Strt
Contract, System, Contract.Term.Asset.ValuedItem.Identifier.System, Cnct_Trm_Asset_VldItm_Id_Sys
Contract, Code, Contract.Term.Asset.ValuedItem.Identifier.Type.Coding.Code, Cnct_Trm_Asset_VldItm_Id_Typ_Cdg_Cd
Contract, Display, Contract.Term.Asset.ValuedItem.Identifier.Type.Coding.Display, Cnct_Trm_Asset_VldItm_Id_Typ_Cdg_Dsply
Contract, System, Contract.Term.Asset.ValuedItem.Identifier.Type.Coding.System, Cnct_Trm_Asset_VldItm_Id_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Asset.ValuedItem.Identifier.Type.Coding.UserSelected, Cnct_Trm_Asset_VldItm_Id_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Asset.ValuedItem.Identifier.Type.Coding.Version, Cnct_Trm_Asset_VldItm_Id_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Asset.ValuedItem.Identifier.Type.Text, Cnct_Trm_Asset_VldItm_Id_Typ_Txt
Contract, Use, Contract.Term.Asset.ValuedItem.Identifier.Use, Cnct_Trm_Asset_VldItm_Id_Use
Contract, Value, Contract.Term.Asset.ValuedItem.Identifier.Value, Cnct_Trm_Asset_VldItm_Id_Vl
Contract, LinkId, Contract.Term.Asset.ValuedItem.LinkId, Cnct_Trm_Asset_VldItm_LinkId
Contract, Currency, Contract.Term.Asset.ValuedItem.Net.Currency, Cnct_Trm_Asset_VldItm_Net_Crncy
Contract, Value, Contract.Term.Asset.ValuedItem.Net.Value, Cnct_Trm_Asset_VldItm_Net_Vl
Contract, Payment, Contract.Term.Asset.ValuedItem.Payment, Cnct_Trm_Asset_VldItm_Pymnt
Contract, PaymentDate, Contract.Term.Asset.ValuedItem.PaymentDate, Cnct_Trm_Asset_VldItm_PymntDt
Contract, Points, Contract.Term.Asset.ValuedItem.Points, Cnct_Trm_Asset_VldItm_Points
Contract, Code, Contract.Term.Asset.ValuedItem.Quantity.Code, Cnct_Trm_Asset_VldItm_Qnty_Cd
Contract, Comparator, Contract.Term.Asset.ValuedItem.Quantity.Comparator, Cnct_Trm_Asset_VldItm_Qnty_Cmprtr
Contract, System, Contract.Term.Asset.ValuedItem.Quantity.System, Cnct_Trm_Asset_VldItm_Qnty_Sys
Contract, Unit, Contract.Term.Asset.ValuedItem.Quantity.Unit, Cnct_Trm_Asset_VldItm_Qnty_Unt
Contract, Value, Contract.Term.Asset.ValuedItem.Quantity.Value, Cnct_Trm_Asset_VldItm_Qnty_Vl
Contract, Recipient, Contract.Term.Asset.ValuedItem.Recipient, Cnct_Trm_Asset_VldItm_Recipient
Contract, Responsible, Contract.Term.Asset.ValuedItem.Responsible, Cnct_Trm_Asset_VldItm_Responsible
Contract, SecurityLabelNumber, Contract.Term.Asset.ValuedItem.SecurityLabelNumber, Cnct_Trm_Asset_VldItm_SecurityLblNmbr
Contract, Currency, Contract.Term.Asset.ValuedItem.UnitPrice.Currency, Cnct_Trm_Asset_VldItm_UntPrice_Crncy
Contract, Value, Contract.Term.Asset.ValuedItem.UnitPrice.Value, Cnct_Trm_Asset_VldItm_UntPrice_Vl
Contract, Assigner, Contract.Term.Identifier.Assigner, Cnct_Trm_Id_Assigner
Contract, End, Contract.Term.Identifier.Period.End, Cnct_Trm_Id_Prd_End
Contract, Start, Contract.Term.Identifier.Period.Start, Cnct_Trm_Id_Prd_Strt
Contract, System, Contract.Term.Identifier.System, Cnct_Trm_Id_Sys
Contract, Code, Contract.Term.Identifier.Type.Coding.Code, Cnct_Trm_Id_Typ_Cdg_Cd
Contract, Display, Contract.Term.Identifier.Type.Coding.Display, Cnct_Trm_Id_Typ_Cdg_Dsply
Contract, System, Contract.Term.Identifier.Type.Coding.System, Cnct_Trm_Id_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Identifier.Type.Coding.UserSelected, Cnct_Trm_Id_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Identifier.Type.Coding.Version, Cnct_Trm_Id_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Identifier.Type.Text, Cnct_Trm_Id_Typ_Txt
Contract, Use, Contract.Term.Identifier.Use, Cnct_Trm_Id_Use
Contract, Value, Contract.Term.Identifier.Value, Cnct_Trm_Id_Vl
Contract, Issued, Contract.Term.Issued, Cnct_Trm_Issued
Contract, ContentType, Contract.Term.Offer.Answer.ValueAttachment.ContentType, Cnct_Trm_Offr_Ans_VlAttchmnt_CntntTyp
Contract, Creation, Contract.Term.Offer.Answer.ValueAttachment.Creation, Cnct_Trm_Offr_Ans_VlAttchmnt_Creation
Contract, Data, Contract.Term.Offer.Answer.ValueAttachment.Data, Cnct_Trm_Offr_Ans_VlAttchmnt_Data
Contract, Hash, Contract.Term.Offer.Answer.ValueAttachment.Hash, Cnct_Trm_Offr_Ans_VlAttchmnt_Hash
Contract, Language, Contract.Term.Offer.Answer.ValueAttachment.Language, Cnct_Trm_Offr_Ans_VlAttchmnt_Lnguage
Contract, Size, Contract.Term.Offer.Answer.ValueAttachment.Size, Cnct_Trm_Offr_Ans_VlAttchmnt_Sz
Contract, Title, Contract.Term.Offer.Answer.ValueAttachment.Title, Cnct_Trm_Offr_Ans_VlAttchmnt_Ttl
Contract, Url, Contract.Term.Offer.Answer.ValueAttachment.Url, Cnct_Trm_Offr_Ans_VlAttchmnt_Url
Contract, ValueBooleanType, Contract.Term.Offer.Answer.ValueBooleanType, Cnct_Trm_Offr_Ans_VlBooleanTyp
Contract, Code, Contract.Term.Offer.Answer.ValueCoding.Code, Cnct_Trm_Offr_Ans_VlCdg_Cd
Contract, Display, Contract.Term.Offer.Answer.ValueCoding.Display, Cnct_Trm_Offr_Ans_VlCdg_Dsply
Contract, System, Contract.Term.Offer.Answer.ValueCoding.System, Cnct_Trm_Offr_Ans_VlCdg_Sys
Contract, UserSelected, Contract.Term.Offer.Answer.ValueCoding.UserSelected, Cnct_Trm_Offr_Ans_VlCdg_UsrSltd
Contract, Version, Contract.Term.Offer.Answer.ValueCoding.Version, Cnct_Trm_Offr_Ans_VlCdg_Vrsn
Contract, ValueDateTimeType, Contract.Term.Offer.Answer.ValueDateTimeType, Cnct_Trm_Offr_Ans_VlDtTimeTyp
Contract, ValueDateType, Contract.Term.Offer.Answer.ValueDateType, Cnct_Trm_Offr_Ans_VlDtTyp
Contract, ValueDecimalType, Contract.Term.Offer.Answer.ValueDecimalType, Cnct_Trm_Offr_Ans_VlDecimalTyp
Contract, ValueIntegerType, Contract.Term.Offer.Answer.ValueIntegerType, Cnct_Trm_Offr_Ans_VlIntegerTyp
Contract, Code, Contract.Term.Offer.Answer.ValueQuantity.Code, Cnct_Trm_Offr_Ans_VlQnty_Cd
Contract, Comparator, Contract.Term.Offer.Answer.ValueQuantity.Comparator, Cnct_Trm_Offr_Ans_VlQnty_Cmprtr
Contract, System, Contract.Term.Offer.Answer.ValueQuantity.System, Cnct_Trm_Offr_Ans_VlQnty_Sys
Contract, Unit, Contract.Term.Offer.Answer.ValueQuantity.Unit, Cnct_Trm_Offr_Ans_VlQnty_Unt
Contract, Value, Contract.Term.Offer.Answer.ValueQuantity.Value, Cnct_Trm_Offr_Ans_VlQnty_Vl
Contract, ValueReference, Contract.Term.Offer.Answer.ValueReference, Cnct_Trm_Offr_Ans_VlRfrnc
Contract, ValueStringType, Contract.Term.Offer.Answer.ValueStringType, Cnct_Trm_Offr_Ans_VlStrgTyp
Contract, ValueTimeType, Contract.Term.Offer.Answer.ValueTimeType, Cnct_Trm_Offr_Ans_VlTimeTyp
Contract, ValueUriType, Contract.Term.Offer.Answer.ValueUriType, Cnct_Trm_Offr_Ans_VlUriTyp
Contract, Code, Contract.Term.Offer.Decision.Coding.Code, Cnct_Trm_Offr_Decision_Cdg_Cd
Contract, Display, Contract.Term.Offer.Decision.Coding.Display, Cnct_Trm_Offr_Decision_Cdg_Dsply
Contract, System, Contract.Term.Offer.Decision.Coding.System, Cnct_Trm_Offr_Decision_Cdg_Sys
Contract, UserSelected, Contract.Term.Offer.Decision.Coding.UserSelected, Cnct_Trm_Offr_Decision_Cdg_UsrSltd
Contract, Version, Contract.Term.Offer.Decision.Coding.Version, Cnct_Trm_Offr_Decision_Cdg_Vrsn
Contract, Text, Contract.Term.Offer.Decision.Text, Cnct_Trm_Offr_Decision_Txt
Contract, Code, Contract.Term.Offer.DecisionMode.Coding.Code, Cnct_Trm_Offr_DecisionMode_Cdg_Cd
Contract, Display, Contract.Term.Offer.DecisionMode.Coding.Display, Cnct_Trm_Offr_DecisionMode_Cdg_Dsply
Contract, System, Contract.Term.Offer.DecisionMode.Coding.System, Cnct_Trm_Offr_DecisionMode_Cdg_Sys
Contract, UserSelected, Contract.Term.Offer.DecisionMode.Coding.UserSelected, Cnct_Trm_Offr_DecisionMode_Cdg_UsrSltd
Contract, Version, Contract.Term.Offer.DecisionMode.Coding.Version, Cnct_Trm_Offr_DecisionMode_Cdg_Vrsn
Contract, Text, Contract.Term.Offer.DecisionMode.Text, Cnct_Trm_Offr_DecisionMode_Txt
Contract, Assigner, Contract.Term.Offer.Identifier.Assigner, Cnct_Trm_Offr_Id_Assigner
Contract, End, Contract.Term.Offer.Identifier.Period.End, Cnct_Trm_Offr_Id_Prd_End
Contract, Start, Contract.Term.Offer.Identifier.Period.Start, Cnct_Trm_Offr_Id_Prd_Strt
Contract, System, Contract.Term.Offer.Identifier.System, Cnct_Trm_Offr_Id_Sys
Contract, Code, Contract.Term.Offer.Identifier.Type.Coding.Code, Cnct_Trm_Offr_Id_Typ_Cdg_Cd
Contract, Display, Contract.Term.Offer.Identifier.Type.Coding.Display, Cnct_Trm_Offr_Id_Typ_Cdg_Dsply
Contract, System, Contract.Term.Offer.Identifier.Type.Coding.System, Cnct_Trm_Offr_Id_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Offer.Identifier.Type.Coding.UserSelected, Cnct_Trm_Offr_Id_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Offer.Identifier.Type.Coding.Version, Cnct_Trm_Offr_Id_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Offer.Identifier.Type.Text, Cnct_Trm_Offr_Id_Typ_Txt
Contract, Use, Contract.Term.Offer.Identifier.Use, Cnct_Trm_Offr_Id_Use
Contract, Value, Contract.Term.Offer.Identifier.Value, Cnct_Trm_Offr_Id_Vl
Contract, LinkId, Contract.Term.Offer.LinkId, Cnct_Trm_Offr_LinkId
Contract, Reference, Contract.Term.Offer.Party.Reference, Cnct_Trm_Offr_Party_Rfrnc
Contract, Code, Contract.Term.Offer.Party.Role.Coding.Code, Cnct_Trm_Offr_Party_Role_Cdg_Cd
Contract, Display, Contract.Term.Offer.Party.Role.Coding.Display, Cnct_Trm_Offr_Party_Role_Cdg_Dsply
Contract, System, Contract.Term.Offer.Party.Role.Coding.System, Cnct_Trm_Offr_Party_Role_Cdg_Sys
Contract, UserSelected, Contract.Term.Offer.Party.Role.Coding.UserSelected, Cnct_Trm_Offr_Party_Role_Cdg_UsrSltd
Contract, Version, Contract.Term.Offer.Party.Role.Coding.Version, Cnct_Trm_Offr_Party_Role_Cdg_Vrsn
Contract, Text, Contract.Term.Offer.Party.Role.Text, Cnct_Trm_Offr_Party_Role_Txt
Contract, SecurityLabelNumber, Contract.Term.Offer.SecurityLabelNumber, Cnct_Trm_Offr_SecurityLblNmbr
Contract, Text, Contract.Term.Offer.Text, Cnct_Trm_Offr_Txt
Contract, Topic, Contract.Term.Offer.Topic, Cnct_Trm_Offr_Topic
Contract, Code, Contract.Term.Offer.Type.Coding.Code, Cnct_Trm_Offr_Typ_Cdg_Cd
Contract, Display, Contract.Term.Offer.Type.Coding.Display, Cnct_Trm_Offr_Typ_Cdg_Dsply
Contract, System, Contract.Term.Offer.Type.Coding.System, Cnct_Trm_Offr_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Offer.Type.Coding.UserSelected, Cnct_Trm_Offr_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Offer.Type.Coding.Version, Cnct_Trm_Offr_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Offer.Type.Text, Cnct_Trm_Offr_Typ_Txt
Contract, Code, Contract.Term.SecurityLabel.Category.Code, Cnct_Trm_SecurityLbl_Ctgry_Cd
Contract, Display, Contract.Term.SecurityLabel.Category.Display, Cnct_Trm_SecurityLbl_Ctgry_Dsply
Contract, System, Contract.Term.SecurityLabel.Category.System, Cnct_Trm_SecurityLbl_Ctgry_Sys
Contract, UserSelected, Contract.Term.SecurityLabel.Category.UserSelected, Cnct_Trm_SecurityLbl_Ctgry_UsrSltd
Contract, Version, Contract.Term.SecurityLabel.Category.Version, Cnct_Trm_SecurityLbl_Ctgry_Vrsn
Contract, Code, Contract.Term.SecurityLabel.Classification.Code, Cnct_Trm_SecurityLbl_Clsfctn_Cd
Contract, Display, Contract.Term.SecurityLabel.Classification.Display, Cnct_Trm_SecurityLbl_Clsfctn_Dsply
Contract, System, Contract.Term.SecurityLabel.Classification.System, Cnct_Trm_SecurityLbl_Clsfctn_Sys
Contract, UserSelected, Contract.Term.SecurityLabel.Classification.UserSelected, Cnct_Trm_SecurityLbl_Clsfctn_UsrSltd
Contract, Version, Contract.Term.SecurityLabel.Classification.Version, Cnct_Trm_SecurityLbl_Clsfctn_Vrsn
Contract, Code, Contract.Term.SecurityLabel.Control.Code, Cnct_Trm_SecurityLbl_Control_Cd
Contract, Display, Contract.Term.SecurityLabel.Control.Display, Cnct_Trm_SecurityLbl_Control_Dsply
Contract, System, Contract.Term.SecurityLabel.Control.System, Cnct_Trm_SecurityLbl_Control_Sys
Contract, UserSelected, Contract.Term.SecurityLabel.Control.UserSelected, Cnct_Trm_SecurityLbl_Control_UsrSltd
Contract, Version, Contract.Term.SecurityLabel.Control.Version, Cnct_Trm_SecurityLbl_Control_Vrsn
Contract, Number, Contract.Term.SecurityLabel.Number, Cnct_Trm_SecurityLbl_Nmbr
Contract, Code, Contract.Term.SubType.Coding.Code, Cnct_Trm_SubTyp_Cdg_Cd
Contract, Display, Contract.Term.SubType.Coding.Display, Cnct_Trm_SubTyp_Cdg_Dsply
Contract, System, Contract.Term.SubType.Coding.System, Cnct_Trm_SubTyp_Cdg_Sys
Contract, UserSelected, Contract.Term.SubType.Coding.UserSelected, Cnct_Trm_SubTyp_Cdg_UsrSltd
Contract, Version, Contract.Term.SubType.Coding.Version, Cnct_Trm_SubTyp_Cdg_Vrsn
Contract, Text, Contract.Term.SubType.Text, Cnct_Trm_SubTyp_Txt
Contract, Text, Contract.Term.Text, Cnct_Trm_Txt
Contract, Code, Contract.Term.TopicCodeableConcept.Coding.Code, Cnct_Trm_TopicCdbleCncpt_Cdg_Cd
Contract, Display, Contract.Term.TopicCodeableConcept.Coding.Display, Cnct_Trm_TopicCdbleCncpt_Cdg_Dsply
Contract, System, Contract.Term.TopicCodeableConcept.Coding.System, Cnct_Trm_TopicCdbleCncpt_Cdg_Sys
Contract, UserSelected, Contract.Term.TopicCodeableConcept.Coding.UserSelected, Cnct_Trm_TopicCdbleCncpt_Cdg_UsrSltd
Contract, Version, Contract.Term.TopicCodeableConcept.Coding.Version, Cnct_Trm_TopicCdbleCncpt_Cdg_Vrsn
Contract, Text, Contract.Term.TopicCodeableConcept.Text, Cnct_Trm_TopicCdbleCncpt_Txt
Contract, TopicReference, Contract.Term.TopicReference, Cnct_Trm_TopicRfrnc
Contract, Code, Contract.Term.Type.Coding.Code, Cnct_Trm_Typ_Cdg_Cd
Contract, Display, Contract.Term.Type.Coding.Display, Cnct_Trm_Typ_Cdg_Dsply
Contract, System, Contract.Term.Type.Coding.System, Cnct_Trm_Typ_Cdg_Sys
Contract, UserSelected, Contract.Term.Type.Coding.UserSelected, Cnct_Trm_Typ_Cdg_UsrSltd
Contract, Version, Contract.Term.Type.Coding.Version, Cnct_Trm_Typ_Cdg_Vrsn
Contract, Text, Contract.Term.Type.Text, Cnct_Trm_Typ_Txt
Contract, Title, Contract.Title, Cnct_Ttl
Contract, Code, Contract.TopicCodeableConcept.Coding.Code, Cnct_TopicCdbleCncpt_Cdg_Cd
Contract, Display, Contract.TopicCodeableConcept.Coding.Display, Cnct_TopicCdbleCncpt_Cdg_Dsply
Contract, System, Contract.TopicCodeableConcept.Coding.System, Cnct_TopicCdbleCncpt_Cdg_Sys
Contract, UserSelected, Contract.TopicCodeableConcept.Coding.UserSelected, Cnct_TopicCdbleCncpt_Cdg_UsrSltd
Contract, Version, Contract.TopicCodeableConcept.Coding.Version, Cnct_TopicCdbleCncpt_Cdg_Vrsn
Contract, Text, Contract.TopicCodeableConcept.Text, Cnct_TopicCdbleCncpt_Txt
Contract, TopicReference, Contract.TopicReference, Cnct_TopicRfrnc
Contract, Code, Contract.Type.Coding.Code, Cnct_Typ_Cdg_Cd
Contract, Display, Contract.Type.Coding.Display, Cnct_Typ_Cdg_Dsply
Contract, System, Contract.Type.Coding.System, Cnct_Typ_Cdg_Sys
Contract, UserSelected, Contract.Type.Coding.UserSelected, Cnct_Typ_Cdg_UsrSltd
Contract, Version, Contract.Type.Coding.Version, Cnct_Typ_Cdg_Vrsn
Contract, Text, Contract.Type.Text, Cnct_Typ_Txt
Contract, Url, Contract.Url, Cnct_Url
Contract, Version, Contract.Version, Cnct_Vrsn
Coverage, Beneficiary, Coverage.Beneficiary, Cvg_Beneficiary
Coverage, Name, Coverage.Class_.Name, Cvg_Cls__Nm
Coverage, Code, Coverage.Class_.Type.Coding.Code, Cvg_Cls__Typ_Cdg_Cd
Coverage, Display, Coverage.Class_.Type.Coding.Display, Cvg_Cls__Typ_Cdg_Dsply
Coverage, System, Coverage.Class_.Type.Coding.System, Cvg_Cls__Typ_Cdg_Sys
Coverage, UserSelected, Coverage.Class_.Type.Coding.UserSelected, Cvg_Cls__Typ_Cdg_UsrSltd
Coverage, Version, Coverage.Class_.Type.Coding.Version, Cvg_Cls__Typ_Cdg_Vrsn
Coverage, Text, Coverage.Class_.Type.Text, Cvg_Cls__Typ_Txt
Coverage, Value, Coverage.Class_.Value, Cvg_Cls__Vl
Coverage, Contract, Coverage.Contract, Cvg_Cnct
Coverage, End, Coverage.CostToBeneficiary.Exception.Period.End, Cvg_CstToBeneficiary_Exception_Prd_End
Coverage, Start, Coverage.CostToBeneficiary.Exception.Period.Start, Cvg_CstToBeneficiary_Exception_Prd_Strt
Coverage, Code, Coverage.CostToBeneficiary.Exception.Type.Coding.Code, Cvg_CstToBeneficiary_Exception_Typ_Cdg_Cd
Coverage, Display, Coverage.CostToBeneficiary.Exception.Type.Coding.Display, Cvg_CstToBeneficiary_Exception_Typ_Cdg_Dsply
Coverage, System, Coverage.CostToBeneficiary.Exception.Type.Coding.System, Cvg_CstToBeneficiary_Exception_Typ_Cdg_Sys
Coverage, UserSelected, Coverage.CostToBeneficiary.Exception.Type.Coding.UserSelected, Cvg_CstToBeneficiary_Exception_Typ_Cdg_UsrSltd
Coverage, Version, Coverage.CostToBeneficiary.Exception.Type.Coding.Version, Cvg_CstToBeneficiary_Exception_Typ_Cdg_Vrsn
Coverage, Text, Coverage.CostToBeneficiary.Exception.Type.Text, Cvg_CstToBeneficiary_Exception_Typ_Txt
Coverage, Code, Coverage.CostToBeneficiary.Type.Coding.Code, Cvg_CstToBeneficiary_Typ_Cdg_Cd
Coverage, Display, Coverage.CostToBeneficiary.Type.Coding.Display, Cvg_CstToBeneficiary_Typ_Cdg_Dsply
Coverage, System, Coverage.CostToBeneficiary.Type.Coding.System, Cvg_CstToBeneficiary_Typ_Cdg_Sys
Coverage, UserSelected, Coverage.CostToBeneficiary.Type.Coding.UserSelected, Cvg_CstToBeneficiary_Typ_Cdg_UsrSltd
Coverage, Version, Coverage.CostToBeneficiary.Type.Coding.Version, Cvg_CstToBeneficiary_Typ_Cdg_Vrsn
Coverage, Text, Coverage.CostToBeneficiary.Type.Text, Cvg_CstToBeneficiary_Typ_Txt
Coverage, Currency, Coverage.CostToBeneficiary.ValueMoney.Currency, Cvg_CstToBeneficiary_VlMoney_Crncy
Coverage, Value, Coverage.CostToBeneficiary.ValueMoney.Value, Cvg_CstToBeneficiary_VlMoney_Vl
Coverage, Code, Coverage.CostToBeneficiary.ValueQuantity.Code, Cvg_CstToBeneficiary_VlQnty_Cd
Coverage, Comparator, Coverage.CostToBeneficiary.ValueQuantity.Comparator, Cvg_CstToBeneficiary_VlQnty_Cmprtr
Coverage, System, Coverage.CostToBeneficiary.ValueQuantity.System, Cvg_CstToBeneficiary_VlQnty_Sys
